feature_ID,lower_PIN,PIN,owner_middleinitial,owner_name,owner_address,owner_address2,owner_city,owner_state,street_number,street_directionality,street_name,street_type,full_address,city,state,zipcode,tax_code,first_name,last_name,firestation,firezone
1577,1419432003,1419432003, ,"BENSON, L WILLIAM",30 ST MORITZ, ,SEDONA,AZ,4510,N,BRANDYWINE,DR,4510 N BRANDYWINE DR,PEORIA,IL,61614,1,L WILLIAM,BENSON,11,1103
2165,1419477012,1419477012, ,BRANDYWINE INVESTORS  LAND TRUST,C/O BRUCE HILLEMEYER,1325 HOLLY HEDGES DR,PEORIA HEIGHTS,IL,4300,N,BRANDYWINE,DR,4300 N BRANDYWINE DR,PEORIA,IL,61614,1, ,BRANDYWINE INVESTORS  LAND TRUST,11,1103
2166,1419477002,1419477002,A,"MUSAITIF, ZIAD A",2866 W WILLOWLAKE DR, ,PEORIA,IL,4422,N,BRANDYWINE,DR,4422 N BRANDYWINE DR,PEORIA,IL,61614,1,ZIAD,MUSAITIF,11,1103
2168,1419477004,1419477004, ,SHREE GANESH HOSPITALITY INC,4244 N BRANDYWINE DR, ,PEORIA,IL,4244,N,BRANDYWINE,DR,4244 N BRANDYWINE DR,PEORIA,IL,61614,1, ,SHREE GANESH HOSPITALITY INC,11,1103
2169,1430227001,1430227001,B,"JOSEPH, MAURICE B", , , , ,4240,N,BRANDYWINE,DR,4240 N BRANDYWINE DR,PEORIA,IL,61614,1,MAURICE,JOSEPH,11,1103
2170,1419477022,1419477022, ,BRE/ESA PROPERTIES LLC,EXTENDED STAY PROPERTY TAX,11525 N COMMUNITY HOUSE RD STE 100,CHARLOTTE,NC,4306,N,BRANDYWINE,DR,4306 N BRANDYWINE DR,PEORIA,IL,61614,1, ,BRE/ESA PROPERTIES LLC,11,1103
76,1420328034,1420328034, ,FRANKS BUILDING LLC,107 CASS, ,PEORIA,IL,4605,N,UNIVERSITY,ST,4605 N UNIVERSITY ST,PEORIA,IL,61614,1, ,FRANKS BUILDING LLC,11,1104
1178,1420328037,1420328037, ,RGM LLC,7625 N UNIVERSITY ST SUITE C, ,PEORIA,IL,4623,N,UNIVERSITY,ST,4623 N UNIVERSITY ST,PEORIA,IL,61614,1, ,RGM LLC,11,1104
2100,1420379033,1420379033, ,ST PAUL LUTHERAN CHURCH,1427 W LAKE AVE, ,PEORIA,IL,1427,W,LAKE,AVE,1427 W LAKE AVE,PEORIA,IL,61614,1, ,ST PAUL LUTHERAN CHURCH,11,1104
45,1430227005,1430227005, ,PR PEORIA LLC,301 VALLEY VIEW CT, ,EAST PEORIA,IL,4114,N,BRANDYWINE,DR,4114 N BRANDYWINE DR,PEORIA,IL,61614,1, ,PR PEORIA LLC,11,1105
68,1429152023,1429152023, ,RESTAURANT COMPANY,D/B/A THE RESTAURANT COMPANY OF DELAWARE,6075 POPLAR AVE SUITE 800,MEMPHIS,TN,1810,W,WAR MEMORIAL,DR,1810 W WAR MEMORIAL DR,PEORIA,IL,61614,1, ,RESTAURANT COMPANY,11,1105
69,1429178008,1429178008, ,MEMBERS CHOICE CREDIT UNION,3919 N UNIVERSITY ST, ,PEORIA,IL,3927,N,UNIVERSITY,ST,3927 N UNIVERSITY ST,PEORIA,IL,61614,1, ,MEMBERS CHOICE CREDIT UNION,11,1105
1189,1429101005,1429101005, ,FIRST ASSEMBLY OF GOD,4020 BRANDYWINE DR, ,PEORIA,IL,4020,N,BRANDYWINE,DR,4020 N BRANDYWINE DR,PEORIA,IL,61614,1, ,FIRST ASSEMBLY OF GOD,11,1105
1190,1429101004,1429101004, ,THE CHRISTIAN CENTER,4100 N BRANDYWINE DR, ,PEORIA,IL,4100,N,BRANDYWINE,DR,4100 N BRANDYWINE DR,PEORIA,IL,61614,1, ,THE CHRISTIAN CENTER,11,1105
1191,1429101005,1429101005, ,FIRST ASSEMBLY OF GOD,4020 BRANDYWINE DR, ,PEORIA,IL,4020,N,BRANDYWINE,DR,4020 N BRANDYWINE DR,PEORIA,IL,61614,1, ,FIRST ASSEMBLY OF GOD,11,1105
1202,1429302006,1429302006, ,COMCAST OF ILLINOIS/INDIANA SYSTEMS GROUP LLC,ATTN TAX DEPARTMENT,1500 MARKET ST 11TH FLOOR,PHILADELPHIA,PA,3517,N,DRIES,LN,3517 N DRIES LN,PEORIA,IL,61604,1, ,COMCAST OF ILLINOIS/INDIANA SYSTEMS GROUP LLC,11,1105
1205,1429328001,1429328001,J,"BLUNIER, MYRON J",1230 US HIGHWAY 24, ,EUREKA,IL,3525,N,DRIES,LN,3525 N DRIES LN,PEORIA,IL,61604,1,MYRON,BLUNIER,11,1105
1206,1429326006,1429326006, ,UTGMBH LLC,3623 N UNIVERSITY ST, ,PEORIA,IL,3623,N,UNIVERSITY,ST,3623 N UNIVERSITY ST,PEORIA,IL,61604,1, ,UTGMBH LLC,11,1105
1207,1429179003,1429179003, ,RIDGE GROUP LLC,1830 AUTUMN RIDGE, ,WASHINGTON,IL,3641,N,MEADOWBROOK,RD,3641 N MEADOWBROOK RD,PEORIA,IL,61614,1, ,RIDGE GROUP LLC,11,1105
1208,1429179004,1429179004, ,GALESBURG MANUFACTURING II LLC,P O BOX 710, ,GALESBURG,IL,3633,N,MEADOWBROOK,RD,3633 N MEADOWBROOK RD,PEORIA,IL,61604,1, ,GALESBURG MANUFACTURING II LLC,11,1105
1209,1429152031,1429152031, ,JIM MCCOMB CHEVROLET INC,1600 W WAR MEMORIAL DR, ,PEORIA,IL,1600,W,WAR MEMORIAL,DR,1600 W WAR MEMORIAL DR,PEORIA,IL,61614,1, ,JIM MCCOMB CHEVROLET INC,11,1105
1210,1429178011,1429178011, ,WINIFRED J EBERT TRUST,4307 N GRAND VIEW DR, ,PEORIA,IL,3721,N,UNIVERSITY,ST,3721 N UNIVERSITY ST,PEORIA,IL,61614,1, ,WINIFRED J EBERT TRUST,11,1105
1211,1429152031,1429152031, ,JIM MCCOMB CHEVROLET INC,1600 W WAR MEMORIAL DR, ,PEORIA,IL,1600,W,WAR MEMORIAL,DR,1600 W WAR MEMORIAL DR,PEORIA,IL,61614,1, ,JIM MCCOMB CHEVROLET INC,11,1105
1212,1429152022,1429152022, ,MEADOWBROOK PROPERTIES LLC,1624 W WAR MEMORIAL AVE, ,PEORIA,IL,1624,W,WAR MEMORIAL,DR,1624 W WAR MEMORIAL DR,PEORIA,IL,61614,1, ,MEADOWBROOK PROPERTIES LLC,11,1105
1213,1429178016,1429178016, ,SRL PROPERTIES LLC,ATTN: FRANK LEE,6310 SAN VICENTE BLVD #250,LOS ANGELES,CA,3905,N,UNIVERSITY,ST,3905 N UNIVERSITY ST,PEORIA,IL,61614,1, ,SRL PROPERTIES LLC,11,1105
1214,1429152020,1429152020, ,SALEM EVANGELICAL LUTHERAN CHURCH,1700 W WAR MEMORIAL DR, ,PEORIA,IL,1700,W,WAR MEMORIAL,DR,1700 W WAR MEMORIAL DR,PEORIA,IL,61614,1, ,SALEM EVANGELICAL LUTHERAN CHURCH,11,1105
1215,1429152030,1429152030,J,"RASHID, FLOYD J",2819 N KNOXVILLE AVE, ,PEORIA,IL,1804,W,WAR MEMORIAL,DR,1804 W WAR MEMORIAL DR,PEORIA,IL,61614,1,FLOYD,RASHID,11,1105
1573,1430227003,1430227003, ,"THE CHURCH OF THE NAZARENE, ADVISORY BOARD OF THE NW IL DISTRICT OF",3520 BROADWAY ST, ,PEKIN,IL,4224,N,BRANDYWINE,DR,4224 N BRANDYWINE DR,PEORIA,IL,61614,1,ADVISORY BOARD OF THE NW IL DISTRICT OF,THE CHURCH OF THE NAZARENE,11,1105
1676,1430228005,1430228005, ,SHIVAM HOTELS LLC,3048 N GRAND BLVD, ,OKLAHOMA CITY,OK,1816,W,WAR MEMORIAL,DR,1816 W WAR MEMORIAL DR,PEORIA,IL,61614,1, ,SHIVAM HOTELS LLC,11,1105
1691,1430228003,1430228003, ,ESSELL ILLINOIS HOSPITALITY GROUP LLC,15311 MAPLE DR, ,URBANDALE,IA,1822,W,WAR MEMORIAL,DR,1822 W WAR MEMORIAL DR,PEORIA,IL,61614,1, ,ESSELL ILLINOIS HOSPITALITY GROUP LLC,11,1105
1696,1429178009,1429178009, ,MEMBERS CHOICE CREDIT UNION,3919 N UNIVERSITY ST, ,PEORIA,IL,3919,N,UNIVERSITY,ST,3919 N UNIVERSITY ST,PEORIA,IL,61614,1, ,MEMBERS CHOICE CREDIT UNION,11,1105
2055,1429326006,1429326006, ,UTGMBH LLC,3623 N UNIVERSITY ST, ,PEORIA,IL,3623,N,UNIVERSITY,ST,3623 N UNIVERSITY ST,PEORIA,IL,61604,1, ,UTGMBH LLC,11,1105
2101,1429152022,1429152022, ,MEADOWBROOK PROPERTIES LLC,1624 W WAR MEMORIAL AVE, ,PEORIA,IL,1624,W,WAR MEMORIAL,DR,1624 W WAR MEMORIAL DR,PEORIA,IL,61614,1, ,MEADOWBROOK PROPERTIES LLC,11,1105
2102,1429152031,1429152031, ,JIM MCCOMB CHEVROLET INC,1600 W WAR MEMORIAL DR, ,PEORIA,IL,1600,W,WAR MEMORIAL,DR,1600 W WAR MEMORIAL DR,PEORIA,IL,61614,1, ,JIM MCCOMB CHEVROLET INC,11,1105
2103,1429179007,1429179007, ,G I C PROPERTIES INC,500 FAIRLANE DR, ,EAST PEORIA,IL,3663,N,MEADOWBROOK,RD,3663 N MEADOWBROOK RD,PEORIA,IL,61604,1, ,G I C PROPERTIES INC,11,1105
2108,1429152018,1429152018,W,"WRIGHT, JAMES W",3708 N MEADWOBROOK RD, ,PEORIA,IL,3708,N,MEADOWBROOK,RD,3708 N MEADOWBROOK RD,PEORIA,IL,61604,1,JAMES,WRIGHT,11,1105
2162,1430227002,1430227002,B,"JOSEPH, MAURICE B", , , , ,4232,N,BRANDYWINE,DR,4232 N BRANDYWINE DR,PEORIA,IL,61614,1,MAURICE,JOSEPH,11,1105
2167,1430228004,1430228004,K,"MACH, SAM K",405 TIMBER LN, ,EAST PEORIA,IL,1818,W,WAR MEMORIAL,DR,1818 W WAR MEMORIAL DR,PEORIA,IL,61614,1,SAM,MACH,11,1105
2172,1430228003,1430228003, ,ESSELL ILLINOIS HOSPITALITY GROUP LLC,15311 MAPLE DR, ,URBANDALE,IA,1822,W,WAR MEMORIAL,DR,1822 W WAR MEMORIAL DR,PEORIA,IL,61614,1, ,ESSELL ILLINOIS HOSPITALITY GROUP LLC,11,1105
12,1429327007,1429327007, ,BACELINE VALUE FUND I UNIVERSITY PLAZA LLC,1391 SPEER BLVD SUITE 800, ,DENVER,CO,3421,N,UNIVERSITY,ST,3421 N UNIVERSITY ST,PEORIA,IL,61604,1, ,BACELINE VALUE FUND I UNIVERSITY PLAZA LLC,11,1106
67,1429376011,1429376011, ,ROZIM PEORIA LLC,P O BOX 6976, ,BEVERLY HILLS,CA,3129,N,UNIVERSITY,ST,3129 N UNIVERSITY ST,PEORIA,IL,61604,1, ,ROZIM PEORIA LLC,11,1106
1192,1429302003,1429302003, ,DRIES LANE PARTNERSHIP,C/O MICHAEL A LANDWIRTH,7625 N UNIVERSITY ST SUITE C,PEORIA,IL,3425,N,DRIES,LN,3425 N DRIES LN,PEORIA,IL,61604,1, ,DRIES LANE PARTNERSHIP,11,1106
1193,1429327009,1429327009, ,AREC 12 LLC,2727 N CENTRAL AVE, ,PHOENIX,AZ,3650,N,MEADOWBROOK,RD,3650 N MEADOWBROOK RD,PEORIA,IL,61604,1, ,AREC 12 LLC,11,1106
1219,1429376035,1429376035, ,NATIONAL CITY BANK OF MICHIGAN/ILLINOIS,ONE NATIONAL CITY PKY,K-A14-1K PROPERTY TAXES,KALAMAZOO,MI,1411,W,FORREST HILL,AVE,1411 W FORREST HILL AVE,PEORIA,IL,61614,1, ,NATIONAL CITY BANK OF MICHIGAN/ILLINOIS,11,1106
1220,1429376014,1429376014, ,VILLA RIDGE INVESTMENTS LLC,3100 N DRIES LN,STE 201,PEORIA,IL,3100,N,DRIES,LN,3100 N DRIES LN,PEORIA,IL,61604,1, ,VILLA RIDGE INVESTMENTS LLC,11,1106
1221,1429376022,1429376022, ,AUTOZONE INC,P O BOX 2198 DEPT 8088, ,MEMPHIS,TN,3109,N,UNIVERSITY,ST,3109 N UNIVERSITY ST,PEORIA,IL,61604,1, ,AUTOZONE INC,11,1106
1223,1429352004,1429352004, ,3113 N DRIES LN PARTNERSHIP,10903 SADDLEHORN CT, ,PEORIA,IL,3113,N,DRIES,LN,3113 N DRIES LN,PEORIA,IL,61604,1, ,3113 N DRIES LN PARTNERSHIP,11,1106
1224,1429376018,1429376018,M,"NENA, REGINA M",102 VILLAGE DR, ,WASHINGTON,IL,1415,W,FORREST HILL,AVE,1415 W FORREST HILL AVE,PEORIA,IL,61604,1,REGINA,NENA,11,1106
1225,1429376021,1429376021, ,3125 N UNIVERSITY LLC,7620 N UNIVERSITY ST SUITE 201, ,PEORIA,IL,3125,N,UNIVERSITY,ST,3125 N UNIVERSITY ST,PEORIA,IL,61604,1, ,3125 N UNIVERSITY LLC,11,1106
1226,1429376033,1429376033, ,WAL-MART REAL ESTATE BUSINESS TRUST,P O BOX 8050 - MS 0555, ,BENTONVILLE,AR,3315,N,UNIVERSITY,ST,3315 N UNIVERSITY ST,PEORIA,IL,61604,1, ,WAL-MART REAL ESTATE BUSINESS TRUST,11,1106
1693,1429376006,1429376006, ,STEAK N SHAKE INC,107 S PENNSYLVANIA ST STE 400, ,INDIANAPOLIS,IN,3229,N,UNIVERSITY,ST,3229 N UNIVERSITY ST,PEORIA,IL,61604,1, ,STEAK N SHAKE INC,11,1106
1694,1429376003,1429376003, ,FORREST REAL ESTATE LLC,3311 N UNIVERSITY ST, ,PEORIA,IL,3311,N,UNIVERSITY,ST,3311 N UNIVERSITY ST,PEORIA,IL,61604,1, ,FORREST REAL ESTATE LLC,11,1106
1695,1429376038,1429376038, ,"CALIENDO, ROBIN",3417 N UNIVERSITY ST, ,PEORIA,IL,3317,N,UNIVERSITY,ST,3317 N UNIVERSITY ST,PEORIA,IL,61614,1,ROBIN,CALIENDO,11,1106
2104,1429327025,1429327025, ,BACELINE VALUE FUND I UNIVERSITY PLAZA LLC,1391 SPEER BLVD SUITE 800, ,DENVER,CO,3523,N,UNIVERSITY,ST,3523 N UNIVERSITY ST,PEORIA,IL,61614,1, ,BACELINE VALUE FUND I UNIVERSITY PLAZA LLC,11,1106
2106,1429327009,1429327009, ,AREC 12 LLC,2727 N CENTRAL AVE, ,PHOENIX,AZ,3650,N,MEADOWBROOK,RD,3650 N MEADOWBROOK RD,PEORIA,IL,61604,1, ,AREC 12 LLC,11,1106
2107,1429327023,1429327023,V,"BART, WILLIAM V",6100 N EAGLE BEND CT, ,PEORIA,IL,3414,N,DRIES,LN,3414 N DRIES LN,PEORIA,IL,61614,1,WILLIAM,BART,11,1106
2109,1429376013,1429376013, ,MAINMAST PROPERTIES LLC,3116 N DRIES LN SUITE 100, ,PEORIA,IL,3116,N,DRIES,LN,3116 N DRIES LN,PEORIA,IL,61604,1, ,MAINMAST PROPERTIES LLC,11,1106
2110,1429352005,1429352005, ,PEORIA FORREST HILL DEVELOPMENT COMPANY,3225 N DRIES LN, ,PEORIA,IL,3225,N,DRIES,LN,3225 N DRIES LN,PEORIA,IL,61604,1, ,PEORIA FORREST HILL DEVELOPMENT COMPANY,11,1106
2111,1429376017,1429376017,M,"NENA, REGINA M",102 VILLAGE DR, ,WASHINGTON,IL,1425,W,FORREST HILL,AVE,1425 W FORREST HILL AVE,PEORIA,IL,61604,1,REGINA,NENA,11,1106
2112,1429376004,1429376004, ,COMMUNITY WORKSHOP CENTER,3215 N UNIVERSITY, ,PEORIA,IL,3215,N,UNIVERSITY,ST,3215 N UNIVERSITY ST,PEORIA,IL,61604,1, ,COMMUNITY WORKSHOP CENTER,11,1106
97,1432207022,1432207022, ,UNIVERSITY UNITED METHODIST CHURCH,2818 N UNIVERSITY ST, ,PEORIA,IL,2818,N,UNIVERISTY,ST,2818 N UNIVERISTY ST,PEORIA,IL,61604,1, ,UNIVERSITY UNITED METHODIST CHURCH,11,1107
1003,1432201001,1432201001, ,BLOCH EIGENTUM LLC 1225 W LOUCKS AVE PEORIA IL,C/O DANIEL BLOCK,928 OLSON SPRING CLOSE,BELVIDERE,IL,1225,W,LOUCKS,AVE,1225 W LOUCKS AVE,PEORIA,IL,61604,1, ,BLOCH EIGENTUM LLC 1225 W LOUCKS AVE PEORIA IL,11,1107
1004,1432205023,1432205023, ,GBEE PROPERTIES LLC,C/O FRANK SMITH,6701 N FOX POINT CT,PEORIA,IL,3020,N,UNIVERSITY,ST,3020 N UNIVERSITY ST,PEORIA,IL,61604,1, ,GBEE PROPERTIES LLC,11,1107
1005,1432205005,1432205005,J,"RASHID, FLOYD J",2819 N KNOXVILLE AVE, ,PEORIA,IL,1214,W,LOUCKS,AVE,1214 W LOUCKS AVE,PEORIA,IL,61604,1,FLOYD,RASHID,11,1107
1006,1432205011,1432205011, ,"MACH, SAM",206 W CAMP ST, ,EAST PEORIA,IL,3016,N,UNIVERSITY,ST,3016 N UNIVERSITY ST,PEORIA,IL,61604,1,SAM,MACH,11,1107
1007,1432205008,1432205008, ,INNOVATIVE REAL ESTATE ACQUISITIONS & DEVELOPMENT,C/O RUSSEL M PETRAK,901 MCCLINTOCK DR SUITE 203,HINSDALE,IL,1200,W,LOUCKS,AVE,1200 W LOUCKS AVE,PEORIA,IL,61604,1, ,INNOVATIVE REAL ESTATE ACQUISITIONS & DEVELOPMENT,11,1107
1008,1432205025,1432205025,M,"NELSON, JUANITA M",227 E MORNINGSIDE DR, ,PEORIA,IL,1116,W,LOUCKS,AVE,1116 W LOUCKS AVE,PEORIA,IL,61604,1,JUANITA,NELSON,11,1107
1009,1432226003,1432226003, ,MORNING GLORY COMMUNITY CHURCH,3405 SW ADAMS ST, ,PEORIA,IL, , , , , , , , ,1, ,MORNING GLORY COMMUNITY CHURCH,11,1107
1216,1432131018,1432131018,T,"HARRIS, CHARLES T",3025 N UNIVERSITY ST, ,PEORIA,IL,3021,N,UNIVERSITY,ST,3021 N UNIVERSITY ST,PEORIA,IL,61604,1,CHARLES,HARRIS,11,1107
1217,1432131017,1432131017, ,RLJ PROPERTIES LLC,4 WOODHAVEN CT, ,METAMORA,IL,3033,N,UNIVERSITY,ST,3033 N UNIVERSITY ST,PEORIA,IL,61604,1, ,RLJ PROPERTIES LLC,11,1107
1218,1432131007,1432131007, ,"WINSTON, EDWARD",4820 N  KNOXVILLE AVE, ,PEORIA,IL,1310,W,FORREST HILL,AVE,1310 W FORREST HILL AVE,PEORIA,IL,61604,1,EDWARD,WINSTON,11,1107
2057,1432205002,1432205002, ,GBEE PROPERTIES LLC,C/O FRANK SMITH,6701 N FOX POINT CT,PEORIA,IL,3024,N,UNIVERSITY,ST,3024 N UNIVERSITY ST,PEORIA,IL,61604,1, ,GBEE PROPERTIES LLC,11,1107
96,1432278029,1432278029,A,"BUYSSE, JERALD A",8403 N UNIVERSITY, ,PEORIA,IL,708,W,LOUCKS,AVE,708 W LOUCKS AVE,PEORIA,IL,61604,1,JERALD,BUYSSE,11,1108
624,1432279009,1432279009,A,"MCKINLEY, JOSEPH A",201 N CHARLTON ST, ,PEORIA,IL,2637,N,SHERIDAN,RD,2637 N SHERIDAN RD,PEORIA,IL,61604,1,JOSEPH,MCKINLEY,11,1108
625,1432279010,1432279010,J,"VANCE, ANDREW J",2627 N SHERIDAN RD, ,PEORIA,IL,2627,N,SHERIDAN,RD,2627 N SHERIDAN RD,PEORIA,IL,61604,1,ANDREW,VANCE,11,1108
2060,1432256044,1432256044,CAL,"LUTHERAN, MT CAL",908 W HANSSLER PL, ,PEORIA,IL,908,W,HANSSLER,PL,908 W HANSSLER PL,PEORIA,IL,61604,1,MT,LUTHERAN,11,1108
63,1432178015,1432178015, ,"METTERNICH, MELISSA",4008 N HARVARD AVE, ,PEORIA,IL,2615,N,UNIVERSITY,ST,2615 N UNIVERSITY ST,PEORIA,IL,61604,1,MELISSA,METTERNICH,11,1109
64,1432180025,1432180025,F,"AGATUCCI, GERALD F",2607 N UNIVERSITY ST, ,PEORIA,IL,2605,N,UNIVERSITY,ST,2605 N UNIVERSITY ST,PEORIA,IL,61604,1,GERALD,AGATUCCI,11,1109
65,1432180024,1432180024, ,PEORIA CHARTER SCHOOL INITIATIVE CO,DBA QUEST CHARTER ACADEMY,2503 N UNIVERSITY ST,PEORIA,IL,2503,N,UNIVERSITY,ST,2503 N UNIVERSITY ST,PEORIA,IL,61604,1, ,PEORIA CHARTER SCHOOL INITIATIVE CO,11,1109
102,1420428013,1420428013, ,CHICAGO TITLE LAND TRUST COMPANY,10 S LASALLE ST SUITE 2750, ,CHICAGO,IL,4609,N,SHERIDAN,RD,4609 N SHERIDAN RD,PEORIA,IL,61614,1, ,CHICAGO TITLE LAND TRUST COMPANY,11,1110
103,1420427028,1420427028, ,PARC DEVELOPMENTAL HOMES INC,P O BOX 3418, ,PEORIA,IL,743,W,JOAN,CT,743 W JOAN CT,PEORIA,IL,61614,1, ,PARC DEVELOPMENTAL HOMES INC,11,1110
599,1420427016,1420427016, ,HOLISTIC HEALTH CARE LLC,4809 N SHERIDAN RD, ,PEORIA,IL,4809,N,SHERIDAN,RD,4809 N SHERIDAN RD,PEORIA,IL,61614,1, ,HOLISTIC HEALTH CARE LLC,11,1110
601,1420427029,1420427029, ,COMPREHENSIVE BLEEDING DISORDERS CENTER,5019 N EXECUTIVE DR, ,PEORIA,IL,4727,N,SHERIDAN,RD,4727 N SHERIDAN RD,PEORIA,IL,61604,1, ,COMPREHENSIVE BLEEDING DISORDERS CENTER,11,1110
602,1420427023,1420427023,L,"BURMEISTER, KELLY L",6216 N ELDORADO DR, ,PEORIA,IL,4705,N,SHERIDAN,RD,4705 N SHERIDAN RD,PEORIA,IL,61614,1,KELLY,BURMEISTER,11,1110
858,1420276047,1420276047, ,OSF HEALTHCARE SYSTEM,ATTN  CORP DIRECTOR OF REAL ESTATE,800 NE GLEN OAK AVENUE,PEORIA,IL,5101,N,EXECUTIVE,DR,5101 N EXECUTIVE DR,PEORIA,IL,61614,1, ,OSF HEALTHCARE SYSTEM,11,1110
859,1420251007,1420251007,IND,"PARK, PIONEER IND",7820 N UNIVERSITY ST, ,PEORIA,IL,5016,N,UNIVERSITY,ST,5016 N UNIVERSITY ST,PEORIA,IL,61614,1,PIONEER,PARK,11,1110
862,1420276048,1420276048, ,EXECUTIVE REAL PROPERTIES LLC,200 PALM IS SW, ,CLEARWATER,FL,5019,N,EXECUTIVE,DR,5019 N EXECUTIVE DR,PEORIA,IL,61614,1, ,EXECUTIVE REAL PROPERTIES LLC,11,1110
863,1420276049,1420276049, ,MERHEB PROPERTIES LLC,5009 N EXECUTIVE DR, ,PEORIA,IL,5009,N,EXECUTIVE,DR,5009 N EXECUTIVE DR,PEORIA,IL,61614,1, ,MERHEB PROPERTIES LLC,11,1110
864,1420276051,1420276051, ,ALI INVESTMENTS OF PEORIA,514 RED OAK CT, ,PEORIA,IL,4930,N,EXECUTIVE,DR,4930 N EXECUTIVE DR,PEORIA,IL,61614,1, ,ALI INVESTMENTS OF PEORIA,11,1110
865,1420251028,1420251028, ,SHERMAN REAL ESTATE LLC -1215 GLEN SERIES,1215  W GLEN, ,PEORIA,IL,1215,W,GLEN,AVE,1215 W GLEN AVE,PEORIA,IL,61614,1, ,SHERMAN REAL ESTATE LLC -1215 GLEN SERIES,11,1110
866,1420251024,1420251024, ,JOSEPH REAL PROPERTIES LLC,7200 N UNIVERSITY ST, ,PEORIA,IL,1217,W,GLEN,AVE,1217 W GLEN AVE,PEORIA,IL,61614,1, ,JOSEPH REAL PROPERTIES LLC,11,1110
867,1420253001,1420253001, ,EXECUTIVE REAL PROPERTIES LLC,200 PALM IS SW, ,CLEARWATER,FL,4911,N,EXECUTIVE,DR,4911 N EXECUTIVE DR,PEORIA,IL,61614,1, ,EXECUTIVE REAL PROPERTIES LLC,11,1110
868,1420401042,1420401042, ,METRO ASSOCIATES CO,4620 N UNIVERSITY ST, ,PEORIA,IL,1108,W,GLEN,AVE,1108 W GLEN AVE,PEORIA,IL,61614,23, ,METRO ASSOCIATES CO,11,1110
869,1420426001,1420426001,M,"RAY, DEE M",32 OAK RIDGE DR, ,LA SALLE,IL,914,W,GLEN,AVE,914 W GLEN AVE,PEORIA,IL,61614,1,DEE,RAY,11,1110
870,1420401010,1420401010, ,METRO SC LLC,4700 N UNIVERSITY ST, ,PEORIA,IL,1100,W,GLEN,AVE,1100 W GLEN AVE,PEORIA,IL,61614,23, ,METRO SC LLC,11,1110
872,1420426001,1420426001,M,"RAY, DEE M",32 OAK RIDGE DR, ,LA SALLE,IL,914,W,GLEN,AVE,914 W GLEN AVE,PEORIA,IL,61614,1,DEE,RAY,11,1110
873,1420401044,1420401044, ,METRO SC LLC,4700 N UNIVERSITY ST, ,PEORIA,IL,4700,N,UNIVERSITY,ST,4700 N UNIVERSITY ST,PEORIA,IL,61614,23, ,METRO SC LLC,11,1110
875,1420428002,1420428002, ,PEORIA OAK WOODS ASSOCIATES LLC,ATTN BRIAN FITTERER,18006 SKY PARK CIRCLE SUITE 200,IRVINE,CA,740,W,JOAN,CT,740 W JOAN CT,PEORIA,IL,61614,1, ,PEORIA OAK WOODS ASSOCIATES LLC,11,1110
876,1420401045,1420401045, ,METRO SC LLC,4700 N UNIVERSITY ST, ,PEORIA,IL,4712,N,UNIVERSITY,ST,4712 N UNIVERSITY ST,PEORIA,IL,61614,23, ,METRO SC LLC,11,1110
877,1420401046,1420401046, ,METRO SC LLC,4700 N UNIVERSITY ST, ,PEORIA,IL,4620,N,UNIVERSITY,ST,4620 N UNIVERSITY ST,PEORIA,IL,61614,23, ,METRO SC LLC,11,1110
1979,1420427034,1420427034, ,CEHOG 1 LLC,708 W GLEN AVE, ,PEORIA,IL, ,W,GLEN,AVE,W GLEN AVE,PEORIA,IL,61614,1, ,CEHOG 1 LLC,11,1110
2036,1420401043,1420401043, ,METRO ASSOCIATES CO,4620 N UNIVERSITY ST, ,PEORIA,IL,4700,N,UNIVERSITY,ST,4700 N UNIVERSITY ST,PEORIA,IL,61614,23, ,METRO ASSOCIATES CO,11,1110
2037,1420428011,1420428011, ,CENTER FOR PREVENTION OF ABUSE,P O BOX 3855, ,PEORIA,IL,720,W,JOAN,CT,720 W JOAN CT,PEORIA,IL,61614,1, ,CENTER FOR PREVENTION OF ABUSE,11,1110
2038,1420427035,1420427035, ,"HUNDMAN, R MICHAEL",1716 R T DUNN DR SUITE 4, ,BLOOMINGTON,IL,751,W,JOAN,CT,751 W JOAN CT,PEORIA,IL,61614,1,R MICHAEL,HUNDMAN,11,1110
2040,1420427033,1420427033, ,SSCF ENTERPRISES LLC,11007 N ONYX LN, ,DUNLAP,IL,718,W,GLEN,AVE,718 W GLEN AVE,PEORIA,IL,61614,1, ,SSCF ENTERPRISES LLC,11,1110
2041,1420427038,1420427038,M,"POLLARD, ROBERT M",164 BRIARWOOD PL, ,DAHINDA,IL,838,W,GLEN,AVE,838 W GLEN AVE,PEORIA,IL,61614,1,ROBERT,POLLARD,11,1110
2043,1420451001,1420451001, ,SOY CAPITAL BANK & TRUST CO,7625 N UNIVERSITY ST SUITE B, ,PEORIA,IL,4532,N,UNIVERSITY,ST,4532 N UNIVERSITY ST,PEORIA,IL,61614,1, ,SOY CAPITAL BANK & TRUST CO,11,1110
2044,1420426002,1420426002,D,"MEISS, KENNETH D",10527 N DAHLIA CT, ,PEORIA,IL,910,W,GLEN,AVE,910 W GLEN AVE,PEORIA,IL,61614,1,KENNETH,MEISS,11,1110
